,Income,enrolled_months,education_ordinary_domain,marital_status_ordinary_domain,age,Kidhome,Teenhome,children_number,Recency,MntWines,wines_perc,MntFruits,fruits_perc,MntMeatProducts,meat_perc,MntFishProducts,fish_perc,MntSweetProducts,sweet_perc,MntGoldProds,total_spent,NumDealsPurchases,NumWebPurchases,web_perc,NumCatalogPurchases,catalog_perc,NumStorePurchases,store_perc,total_purchases,spent_per_purchase,NumWebVisitsMonth,Complain,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,total_campaigns,Response
1115,16581.0,85,0,3,35,0,0,0,51,1,7.69,3,23.08,4,30.77,2,15.38,3,23.08,11,13,1,0,0.0,0,0.0,3,100.0,3,4.33,4,0,0,0,0,0,0,0,0
1116,63998.0,74,1,2,68,0,0,0,42,176,16.67,29,2.75,818,77.46,0,0.0,33,3.12,112,1056,1,7,29.17,6,25.0,11,45.83,24,44.0,4,0,0,0,0,0,0,0,1
1117,67381.0,85,3,1,69,0,1,1,67,815,91.88,8,0.9,53,5.98,11,1.24,0,0.0,70,887,4,2,15.38,2,15.38,9,69.23,13,68.23,7,0,0,0,0,1,0,1,0
1118,25930.0,76,2,3,53,1,1,2,87,6,54.55,1,9.09,2,18.18,2,18.18,0,0.0,4,11,1,1,33.33,0,0.0,2,66.67,3,3.67,7,0,0,0,0,0,0,0,0
1119,42693.0,68,2,1,42,1,0,1,29,8,19.51,4,9.76,20,48.78,6,14.63,3,7.32,16,41,1,1,25.0,0,0.0,3,75.0,4,10.25,5,0,0,0,0,0,0,0,0
1120,85606.0,87,2,0,44,0,1,1,89,717,38.3,42,2.24,864,46.15,219,11.7,30,1.6,84,1872,2,6,27.27,7,31.82,9,40.91,22,85.09,3,0,1,0,0,0,0,1,0
1121,72903.0,76,2,3,35,0,0,0,74,1067,54.05,138,6.99,750,37.99,0,0.0,19,0.96,39,1974,1,7,35.0,5,25.0,8,40.0,20,98.7,4,0,1,0,0,1,1,3,1
1122,49669.0,69,1,0,46,1,0,1,97,166,55.89,5,1.68,107,36.03,11,3.7,8,2.69,29,297,2,5,41.67,1,8.33,6,50.0,12,24.75,6,0,0,0,0,0,0,0,0
1123,36778.0,90,4,1,52,1,1,2,63,29,39.73,4,5.48,34,46.58,2,2.74,4,5.48,4,73,3,3,50.0,0,0.0,3,50.0,6,12.17,9,0,0,0,0,0,0,0,0
1124,85696.0,81,4,2,58,0,0,0,88,714,54.88,76,5.84,395,30.36,116,8.92,0,0.0,12,1301,1,4,21.05,6,31.58,9,47.37,19,68.47,1,0,0,0,0,0,0,0,1
1125,10979.0,69,3,2,31,0,0,0,34,8,30.77,4,15.38,10,38.46,2,7.69,2,7.69,4,26,2,3,50.0,0,0.0,3,50.0,6,4.33,5,0,0,0,0,0,0,0,0
1126,49678.0,84,2,1,59,0,1,1,81,229,77.63,5,1.69,56,18.98,3,1.02,2,0.68,20,295,2,6,50.0,2,16.67,4,33.33,12,24.58,7,0,0,0,0,0,0,0,0
1127,56129.0,80,3,0,67,0,1,1,65,320,52.29,48,7.84,133,21.73,39,6.37,72,11.76,48,612,4,6,33.33,2,11.11,10,55.56,18,34.0,4,0,0,0,0,0,0,0,0
1128,37155.0,85,2,1,31,1,0,1,51,23,32.39,0,0.0,26,36.62,7,9.86,15,21.13,3,71,1,2,33.33,0,0.0,4,66.67,6,11.83,5,0,0,0,0,0,0,0,0
1129,21282.0,69,1,2,42,1,0,1,76,1,3.85,5,19.23,8,30.77,4,15.38,8,30.77,20,26,2,2,40.0,1,20.0,2,40.0,5,5.2,6,0,0,0,0,0,0,0,0
1130,33419.0,78,4,3,58,0,1,1,76,56,82.35,0,0.0,12,17.65,0,0.0,0,0.0,18,68,2,2,33.33,0,0.0,4,66.67,6,11.33,7,0,0,0,0,0,0,0,0
1131,63285.0,75,2,4,75,0,0,0,84,508,52.43,124,12.8,249,25.7,50,5.16,38,3.92,134,969,1,6,25.0,5,20.83,13,54.17,24,40.38,3,0,0,0,0,0,0,0,0
1132,21255.0,73,3,0,46,1,0,1,56,29,50.0,0,0.0,25,43.1,2,3.45,2,3.45,3,58,4,2,28.57,1,14.29,4,57.14,7,8.29,4,0,0,0,0,0,0,0,0
1133,42162.0,75,2,0,39,1,0,1,31,46,38.98,7,5.93,59,50.0,2,1.69,4,3.39,27,118,2,3,42.86,1,14.29,3,42.86,7,16.86,6,0,0,0,1,0,0,1,1
1134,54450.0,89,2,0,64,1,1,2,0,454,69.63,0,0.0,171,26.23,8,1.23,19,2.91,32,652,12,9,47.37,2,10.53,8,42.11,19,34.32,8,0,0,0,0,0,0,0,0
1135,57744.0,75,4,1,66,0,1,1,91,350,89.29,3,0.77,39,9.95,0,0.0,0,0.0,19,392,2,9,64.29,1,7.14,4,28.57,14,28.0,8,0,0,0,0,0,0,0,0
1136,26576.0,88,2,3,34,1,0,1,40,10,55.56,0,0.0,8,44.44,0,0.0,0,0.0,9,18,1,1,33.33,0,0.0,2,66.67,3,6.0,9,0,0,0,1,0,0,1,1
1137,57513.0,79,4,4,77,0,0,0,59,735,71.36,40,3.88,183,17.77,52,5.05,20,1.94,30,1030,2,9,36.0,3,12.0,13,52.0,25,41.2,6,0,0,0,0,0,0,0,0
1138,68142.0,90,2,0,56,0,1,1,96,897,63.08,126,8.86,196,13.78,91,6.4,112,7.88,37,1422,3,10,47.62,4,19.05,7,33.33,21,67.71,6,0,0,0,0,0,0,0,0
1139,7500.0,90,2,1,41,0,1,1,61,5,38.46,2,15.38,3,23.08,3,23.08,0,0.0,5,13,1,1,33.33,0,0.0,2,66.67,3,4.33,8,0,0,0,0,0,0,0,0
1140,83145.0,89,2,0,46,0,0,0,14,777,45.2,35,2.04,731,42.52,39,2.27,137,7.97,114,1719,1,5,20.0,9,36.0,11,44.0,25,68.76,2,0,0,0,0,0,1,1,1
1141,54197.0,70,3,1,60,0,1,1,16,162,72.32,6,2.68,37,16.52,6,2.68,13,5.8,13,224,2,1,10.0,3,30.0,6,60.0,10,22.4,1,0,0,0,0,0,0,0,0
1142,23091.0,69,4,3,57,1,1,2,98,35,76.09,0,0.0,11,23.91,0,0.0,0,0.0,2,46,4,2,33.33,1,16.67,3,50.0,6,7.67,7,0,0,0,0,0,0,0,0
1143,46049.0,79,2,1,44,1,1,2,11,342,68.95,9,1.81,112,22.58,19,3.83,14,2.82,19,496,10,5,31.25,2,12.5,9,56.25,16,31.0,7,0,0,0,0,0,0,0,1
1144,56715.0,86,2,0,46,0,0,0,52,258,25.52,105,10.39,239,23.64,237,23.44,172,17.01,9,1011,1,7,50.0,3,21.43,4,28.57,14,72.21,4,0,0,0,0,0,0,0,0
1145,79410.0,69,2,1,59,0,0,0,19,658,48.49,80,5.9,483,35.59,123,9.06,13,0.96,13,1357,1,3,30.0,2,20.0,5,50.0,10,135.7,1,0,0,0,0,0,0,0,0
1146,57304.0,83,2,1,69,0,1,1,61,356,38.7,80,8.7,329,35.76,138,15.0,17,1.85,106,920,2,7,30.43,6,26.09,10,43.48,23,40.0,5,0,0,0,0,0,0,0,0
1147,44375.0,71,2,1,55,0,1,1,73,213,81.92,5,1.92,28,10.77,7,2.69,7,2.69,41,260,1,4,36.36,1,9.09,6,54.55,11,23.64,5,0,0,0,0,0,0,0,0
1148,54450.0,89,2,0,64,1,1,2,0,454,69.63,0,0.0,171,26.23,8,1.23,19,2.91,32,652,12,9,47.37,2,10.53,8,42.11,19,34.32,8,0,0,0,0,0,0,0,0
1149,59594.0,88,2,1,55,0,1,1,74,457,93.27,4,0.82,29,5.92,0,0.0,0,0.0,9,490,1,8,50.0,1,6.25,7,43.75,16,30.62,7,0,0,0,0,1,0,1,0
1150,80685.0,90,2,0,26,0,0,0,55,241,25.37,45,4.74,604,63.58,34,3.58,26,2.74,54,950,1,6,30.0,4,20.0,10,50.0,20,47.5,2,0,0,0,0,0,0,0,0
1151,40344.0,76,4,1,46,0,1,1,48,210,97.22,0,0.0,6,2.78,0,0.0,0,0.0,2,216,2,4,40.0,1,10.0,5,50.0,10,21.6,7,0,0,0,0,0,0,0,0
1152,62710.0,81,2,1,48,0,1,1,53,441,74.12,35,5.88,83,13.95,7,1.18,29,4.87,11,595,4,4,22.22,2,11.11,12,66.67,18,33.06,4,0,0,0,0,0,0,0,0
1153,48985.0,79,1,1,52,0,1,1,13,19,28.36,13,19.4,18,26.87,10,14.93,7,10.45,8,67,1,1,20.0,1,20.0,3,60.0,5,13.4,3,0,0,0,0,0,0,0,0
1154,35322.0,90,2,0,52,1,2,3,34,28,30.11,9,9.68,37,39.78,12,12.9,7,7.53,13,93,3,2,33.33,0,0.0,4,66.67,6,15.5,8,0,0,0,0,0,0,0,0
1155,77142.0,81,2,1,72,0,0,0,54,476,53.3,75,8.4,162,18.14,29,3.25,151,16.91,97,893,1,4,25.0,4,25.0,8,50.0,16,55.81,2,0,0,0,0,0,0,0,0
1156,81657.0,73,2,3,51,0,0,0,69,364,34.77,40,3.82,425,40.59,158,15.09,60,5.73,50,1047,1,3,20.0,4,26.67,8,53.33,15,69.8,1,0,0,0,0,0,0,0,0
1157,14421.0,72,0,1,24,0,0,0,81,0,0.0,0,0.0,2,25.0,3,37.5,3,37.5,8,8,1,1,33.33,0,0.0,2,66.67,3,2.67,5,0,0,0,1,0,0,1,0
1158,20130.0,71,1,1,46,0,0,0,99,0,0.0,6,27.27,3,13.64,7,31.82,6,27.27,12,22,1,1,25.0,0,0.0,3,75.0,4,5.5,8,0,0,0,0,0,0,0,0
1159,74214.0,90,4,1,30,0,0,0,3,863,51.43,83,4.95,547,32.6,86,5.13,99,5.9,33,1678,1,8,53.33,2,13.33,5,33.33,15,111.87,5,0,0,0,0,0,0,0,0
1160,66726.0,73,3,1,63,1,1,2,61,349,89.26,7,1.79,35,8.95,0,0.0,0,0.0,47,391,3,8,57.14,2,14.29,4,28.57,14,27.93,7,0,0,0,0,1,0,1,0
1161,23724.0,85,0,0,41,1,0,1,65,5,8.2,23,37.7,15,24.59,0,0.0,18,29.51,14,61,2,2,40.0,0,0.0,3,60.0,5,12.2,8,0,0,0,0,0,0,0,0
1162,47353.0,75,3,1,60,0,1,1,93,184,83.26,2,0.9,19,8.6,8,3.62,8,3.62,4,221,3,2,20.0,2,20.0,6,60.0,10,22.1,5,0,0,0,0,0,0,0,0
1163,33444.0,87,3,1,68,1,1,2,24,8,50.0,0,0.0,8,50.0,0,0.0,0,0.0,2,16,1,1,33.33,0,0.0,2,66.67,3,5.33,8,0,0,0,0,0,0,0,0
1164,54386.0,81,2,1,39,0,1,1,8,277,62.25,21,4.72,64,14.38,62,13.93,21,4.72,25,445,2,3,20.0,2,13.33,10,66.67,15,29.67,3,0,0,0,0,0,0,0,0
1165,28510.0,82,2,2,39,1,1,2,72,44,61.11,5,6.94,19,26.39,0,0.0,4,5.56,19,72,3,2,33.33,0,0.0,4,66.67,6,12.0,5,0,0,0,0,0,0,0,0
1166,90638.0,72,3,3,29,0,0,0,29,1156,47.59,120,4.94,915,37.67,94,3.87,144,5.93,96,2429,1,3,17.65,4,23.53,10,58.82,17,142.88,1,0,0,0,0,0,1,1,0
1167,48070.0,85,2,0,70,0,1,1,33,373,76.91,14,2.89,83,17.11,6,1.24,9,1.86,19,485,3,8,50.0,2,12.5,6,37.5,16,30.31,7,1,0,0,0,0,0,0,0
1168,43140.0,85,2,1,63,0,1,1,68,134,59.82,8,3.57,76,33.93,6,2.68,0,0.0,11,224,1,4,40.0,1,10.0,5,50.0,10,22.4,6,0,0,0,0,0,0,0,0
1169,54959.0,85,4,2,59,0,1,1,55,1148,95.03,0,0.0,60,4.97,0,0.0,0,0.0,24,1208,3,9,50.0,5,27.78,4,22.22,18,67.11,7,0,0,0,0,1,0,1,1
1170,15056.0,81,0,3,62,1,1,2,76,6,12.5,12,25.0,3,6.25,21,43.75,6,12.5,40,48,5,2,28.57,2,28.57,3,42.86,7,6.86,5,0,0,0,0,0,0,0,0
1171,26954.0,69,2,3,49,1,0,1,17,4,25.0,1,6.25,11,68.75,0,0.0,0,0.0,1,16,1,1,33.33,0,0.0,2,66.67,3,5.33,7,0,0,0,0,0,0,0,0
1172,22327.0,78,2,3,35,1,0,1,94,5,26.32,4,21.05,8,42.11,2,10.53,0,0.0,5,19,1,1,25.0,0,0.0,3,75.0,4,4.75,5,0,0,0,0,0,0,0,0
1173,44393.0,78,2,1,55,1,1,2,86,24,48.0,2,4.0,20,40.0,2,4.0,2,4.0,10,50,2,1,20.0,0,0.0,4,80.0,5,10.0,4,0,0,0,0,0,0,0,0
1174,62000.0,78,4,3,68,0,1,1,25,899,89.9,0,0.0,101,10.1,0,0.0,0,0.0,20,1000,1,6,24.0,6,24.0,13,52.0,25,40.0,4,0,1,0,0,0,0,1,0
1175,31497.0,86,4,0,58,0,1,1,22,108,71.52,1,0.66,28,18.54,13,8.61,1,0.66,4,151,2,3,37.5,1,12.5,4,50.0,8,18.88,8,0,0,0,0,0,0,0,0
1176,45894.0,72,1,1,46,0,2,2,15,27,71.05,2,5.26,7,18.42,0,0.0,2,5.26,13,38,1,1,25.0,0,0.0,3,75.0,4,9.5,5,0,0,0,0,0,0,0,0
1177,78579.0,86,3,2,50,0,0,0,35,816,47.64,66,3.85,549,32.05,216,12.61,66,3.85,99,1713,1,5,33.33,6,40.0,4,26.67,15,114.2,3,0,0,0,0,0,0,0,1
1178,67369.0,87,3,4,51,0,1,1,81,1298,91.47,0,0.0,70,4.93,37,2.61,14,0.99,42,1419,4,7,33.33,4,19.05,10,47.62,21,67.57,4,0,0,0,0,1,1,2,1
1179,58401.0,70,2,2,60,0,1,1,55,10,14.93,0,0.0,11,16.42,17,25.37,29,43.28,29,67,1,1,20.0,2,40.0,2,40.0,5,13.4,4,0,0,0,0,0,0,0,0
1180,62307.0,72,2,3,68,0,1,1,94,87,58.0,13,8.67,34,22.67,10,6.67,6,4.0,10,150,1,4,50.0,0,0.0,4,50.0,8,18.75,5,0,0,0,0,0,0,0,0
1181,43641.0,82,3,1,51,1,1,2,50,57,49.14,2,1.72,51,43.97,4,3.45,2,1.72,23,116,3,2,28.57,1,14.29,4,57.14,7,16.57,6,0,0,0,0,0,0,0,0
1182,63841.0,82,3,2,52,0,1,1,64,635,81.72,15,1.93,100,12.87,20,2.57,7,0.9,131,777,1,9,42.86,3,14.29,9,42.86,21,37.0,6,0,0,0,0,0,0,0,0
1183,46891.0,77,1,1,55,0,1,1,91,43,35.25,12,9.84,23,18.85,29,23.77,15,12.3,61,122,1,2,28.57,1,14.29,4,57.14,7,17.43,4,0,0,0,0,0,0,0,0
1184,70091.0,83,3,1,51,1,0,1,11,964,83.83,34,2.96,137,11.91,15,1.3,0,0.0,11,1150,2,5,29.41,2,11.76,10,58.82,17,67.65,8,0,0,0,0,1,0,1,0
1185,78075.0,70,4,1,48,0,0,0,72,572,63.0,8,0.88,259,28.52,34,3.74,35,3.85,80,908,1,3,23.08,5,38.46,5,38.46,13,69.85,1,0,0,0,0,0,0,0,0
1186,59184.0,89,1,4,59,0,1,1,6,341,33.9,142,14.12,113,11.23,259,25.75,151,15.01,66,1006,3,6,25.0,6,25.0,12,50.0,24,41.92,5,0,0,0,0,0,0,0,0
1187,54809.0,77,2,1,43,1,1,2,0,63,41.45,6,3.95,57,37.5,13,8.55,13,8.55,22,152,4,2,25.0,1,12.5,5,62.5,8,19.0,4,0,0,0,0,0,0,0,0
1188,58113.0,85,2,1,61,0,1,1,66,221,32.79,104,15.43,169,25.07,102,15.13,78,11.57,84,674,3,9,47.37,2,10.53,8,42.11,19,35.47,7,1,0,0,0,0,0,0,0
1189,51412.0,74,3,1,62,0,1,1,42,140,77.35,3,1.66,29,16.02,4,2.21,5,2.76,14,181,2,3,33.33,2,22.22,4,44.44,9,20.11,4,0,0,0,0,0,0,0,0
1190,15287.0,88,2,2,41,1,0,1,60,1,5.56,2,11.11,8,44.44,4,22.22,3,16.67,13,18,2,1,25.0,1,25.0,2,50.0,4,4.5,7,0,0,0,1,0,0,1,1
1191,66636.0,78,3,0,63,0,0,0,64,291,26.85,10,0.92,689,63.56,84,7.75,10,0.92,0,1084,1,3,18.75,4,25.0,9,56.25,16,67.75,1,0,0,0,0,0,0,0,0
1192,50965.0,84,3,1,64,0,1,1,87,544,82.93,13,1.98,85,12.96,8,1.22,6,0.91,29,656,3,10,52.63,4,21.05,5,26.32,19,34.53,8,0,0,0,1,0,0,1,0
1193,84618.0,75,4,1,55,0,0,0,96,684,40.91,100,5.98,801,47.91,21,1.26,66,3.95,0,1672,1,6,24.0,9,36.0,10,40.0,25,66.88,2,0,0,0,0,0,1,1,0
1194,18351.0,76,2,1,30,0,0,0,1,1,2.78,12,33.33,9,25.0,0,0.0,14,38.89,7,36,1,2,40.0,0,0.0,3,60.0,5,7.2,7,0,0,0,0,0,0,0,0
1195,40451.0,72,4,0,63,0,2,2,54,35,89.74,0,0.0,4,10.26,0,0.0,0,0.0,10,39,1,1,25.0,1,25.0,2,50.0,4,9.75,5,0,0,0,1,0,0,1,0
1196,36317.0,81,2,0,55,0,1,1,53,87,72.5,3,2.5,25,20.83,3,2.5,2,1.67,13,120,2,3,42.86,0,0.0,4,57.14,7,17.14,7,0,0,0,0,0,0,0,0
1197,42213.0,76,2,0,63,0,1,1,96,309,90.09,3,0.87,24,7.0,4,1.17,3,0.87,20,343,2,5,38.46,1,7.69,7,53.85,13,26.38,7,0,0,0,0,1,0,1,0
1198,65748.0,82,2,0,65,0,1,1,58,172,33.66,73,14.29,93,18.2,95,18.59,78,15.26,34,511,2,2,12.5,4,25.0,10,62.5,16,31.94,1,1,0,0,0,0,0,0,0
1199,77044.0,76,2,0,48,0,1,1,12,625,63.2,38,3.84,242,24.47,50,5.06,34,3.44,76,989,2,7,24.14,11,37.93,11,37.93,29,34.1,4,0,0,0,1,0,0,1,0
1200,74918.0,83,2,0,51,0,0,0,78,972,48.89,59,2.97,913,45.93,25,1.26,19,0.96,59,1988,1,5,25.0,9,45.0,6,30.0,20,99.4,3,0,0,0,0,0,1,1,0
1201,56721.0,88,2,1,48,1,1,2,64,157,71.04,6,2.71,39,17.65,6,2.71,13,5.88,75,221,5,4,40.0,1,10.0,5,50.0,10,22.1,6,0,0,0,0,0,0,0,0
1202,42160.0,80,2,3,45,1,1,2,26,48,40.0,9,7.5,45,37.5,3,2.5,15,12.5,20,120,4,2,28.57,1,14.29,4,57.14,7,17.14,6,0,0,0,0,0,0,0,1
1203,61559.0,79,2,3,55,0,1,1,8,279,56.25,83,16.73,88,17.74,32,6.45,14,2.82,34,496,1,4,25.0,2,12.5,10,62.5,16,31.0,3,0,0,0,0,0,0,0,0
1204,33629.0,90,4,0,57,1,1,2,49,132,89.19,0,0.0,16,10.81,0,0.0,0,0.0,4,148,5,3,37.5,1,12.5,4,50.0,8,18.5,9,0,0,0,0,0,0,0,0
1205,68682.0,76,4,0,29,0,0,0,56,919,59.18,0,0.0,505,32.52,99,6.37,30,1.93,45,1553,1,4,17.39,9,39.13,10,43.48,23,67.52,2,0,0,0,0,0,0,0,0
1206,34377.0,85,2,3,57,0,1,1,55,62,70.45,0,0.0,22,25.0,3,3.41,1,1.14,26,88,2,2,33.33,2,33.33,2,33.33,6,14.67,7,0,0,0,0,0,0,0,0
1207,8940.0,90,0,3,34,1,0,1,25,1,1.69,45,76.27,3,5.08,4,6.78,6,10.17,42,59,3,3,42.86,1,14.29,3,42.86,7,8.43,8,0,0,0,0,0,0,0,0
1208,26228.0,77,2,1,47,1,0,1,50,2,12.5,6,37.5,4,25.0,3,18.75,1,6.25,9,16,1,1,33.33,0,0.0,2,66.67,3,5.33,8,0,0,0,0,0,0,0,0
1209,77297.0,85,1,2,63,0,0,0,84,408,54.55,61,8.16,109,14.57,48,6.42,122,16.31,41,748,1,5,23.81,7,33.33,9,42.86,21,35.62,4,0,1,0,0,0,0,1,0
1210,40211.0,79,2,1,39,1,1,2,30,51,82.26,1,1.61,7,11.29,2,3.23,1,1.61,25,62,2,2,40.0,1,20.0,2,40.0,5,12.4,8,0,0,0,1,0,0,1,0
1211,33438.0,77,4,4,62,1,1,2,81,62,73.81,1,1.19,16,19.05,3,3.57,2,2.38,6,84,4,2,28.57,1,14.29,4,57.14,7,12.0,5,0,0,0,0,0,0,0,0
1212,75032.0,82,4,1,61,0,1,1,74,952,79.14,12,1.0,180,14.96,47,3.91,12,1.0,12,1203,2,5,27.78,4,22.22,9,50.0,18,66.83,3,0,0,0,0,0,0,0,0
1213,61284.0,76,4,3,65,0,0,0,76,618,80.68,15,1.96,106,13.84,20,2.61,7,0.91,45,766,1,11,52.38,2,9.52,8,38.1,21,36.48,6,0,0,0,0,1,0,1,0
1214,22518.0,88,2,1,34,1,0,1,36,11,32.35,7,20.59,12,35.29,2,5.88,2,5.88,27,34,2,2,40.0,1,20.0,2,40.0,5,6.8,5,0,0,0,1,0,0,1,1
1215,54730.0,78,3,1,45,0,1,1,64,318,91.12,3,0.86,17,4.87,4,1.15,7,2.01,56,349,5,4,30.77,1,7.69,8,61.54,13,26.85,4,0,0,0,0,0,0,0,0
1216,38452.0,71,3,1,65,1,1,2,62,56,80.0,0,0.0,14,20.0,0,0.0,0,0.0,2,70,3,3,50.0,0,0.0,3,50.0,6,11.67,7,0,0,0,0,0,0,0,0
1217,44421.0,84,2,2,49,1,1,2,53,110,60.44,5,2.75,59,32.42,7,3.85,1,0.55,7,182,5,5,55.56,0,0.0,4,44.44,9,20.22,8,0,0,0,0,0,0,0,0
1218,38197.0,80,4,0,34,1,0,1,86,23,62.16,0,0.0,11,29.73,2,5.41,1,2.7,3,37,1,1,25.0,0,0.0,3,75.0,4,9.25,5,0,0,0,0,0,0,0,0
1219,41986.0,72,2,2,42,0,1,1,15,27,52.94,5,9.8,8,15.69,8,15.69,3,5.88,12,51,3,3,42.86,0,0.0,4,57.14,7,7.29,4,0,0,0,0,0,0,0,0
1220,28427.0,83,2,0,37,1,0,1,67,18,39.13,3,6.52,19,41.3,3,6.52,3,6.52,6,46,2,2,40.0,0,0.0,3,60.0,5,9.2,8,0,0,0,0,0,0,0,0
1221,37395.0,69,4,0,44,1,0,1,47,18,64.29,0,0.0,9,32.14,0,0.0,1,3.57,11,28,1,1,25.0,0,0.0,3,75.0,4,7.0,6,0,0,0,0,0,0,0,0
1222,64722.0,69,2,1,49,1,0,1,47,303,38.35,0,0.0,280,35.44,60,7.59,147,18.61,15,790,4,8,38.1,2,9.52,11,52.38,21,37.62,6,0,0,0,0,0,0,0,0
1223,55249.0,70,3,0,64,0,1,1,81,97,81.51,1,0.84,19,15.97,2,1.68,0,0.0,11,119,1,2,28.57,1,14.29,4,57.14,7,17.0,3,0,0,0,0,0,0,0,0
1224,84906.0,76,2,0,48,0,0,0,98,997,64.12,15,0.96,414,26.62,99,6.37,30,1.93,76,1555,1,5,21.74,6,26.09,12,52.17,23,67.61,2,0,0,1,0,1,1,3,0
1225,28691.0,79,2,1,31,1,0,1,56,5,16.67,4,13.33,13,43.33,8,26.67,0,0.0,4,30,1,1,25.0,0,0.0,3,75.0,4,7.5,8,0,0,0,0,0,0,0,0
1226,44213.0,75,2,3,68,1,1,2,48,95,65.52,11,7.59,35,24.14,0,0.0,4,2.76,7,145,4,2,25.0,1,12.5,5,62.5,8,18.12,6,0,0,0,0,0,0,0,0
1227,25707.0,73,0,3,36,1,0,1,18,1,5.56,6,33.33,2,11.11,3,16.67,6,33.33,3,18,1,1,25.0,0,0.0,3,75.0,4,4.5,7,0,0,0,0,0,0,0,0
1228,59062.0,76,4,1,53,2,1,3,74,46,74.19,1,1.61,12,19.35,3,4.84,0,0.0,9,62,2,2,40.0,0,0.0,3,60.0,5,12.4,4,0,0,0,0,0,0,0,0
1229,76624.0,69,2,3,58,0,1,1,68,411,49.34,106,12.73,147,17.65,54,6.48,115,13.81,66,833,1,5,22.73,10,45.45,7,31.82,22,37.86,1,0,0,0,1,0,0,1,0
1230,66000.0,70,3,0,73,0,0,0,36,244,36.64,51,7.66,270,40.54,101,15.17,0,0.0,45,666,1,1,11.11,3,33.33,5,55.56,9,74.0,1,0,0,0,0,0,0,0,0
1231,27683.0,90,4,0,42,1,0,1,90,152,49.67,9,2.94,121,39.54,12,3.92,12,3.92,45,306,4,6,50.0,2,16.67,4,33.33,12,25.5,8,0,0,0,0,0,0,0,0
1232,1730.0,69,2,2,49,0,0,0,65,1,14.29,1,14.29,3,42.86,1,14.29,1,14.29,1,7,15,0,0.0,0,0.0,0,0.0,0,0.0,20,0,0,0,0,0,0,0,0
1233,7500.0,86,0,3,28,1,0,1,63,10,12.66,17,21.52,18,22.78,8,10.13,26,32.91,40,79,4,3,42.86,2,28.57,2,28.57,7,11.29,9,0,0,0,0,0,0,0,0
1234,40521.0,82,2,0,52,1,1,2,82,12,70.59,0,0.0,5,29.41,0,0.0,0,0.0,4,17,1,0,0.0,1,33.33,2,66.67,3,5.67,5,0,0,0,0,0,0,0,0
1235,20427.0,71,4,0,47,1,0,1,63,5,55.56,0,0.0,4,44.44,0,0.0,0,0.0,1,9,1,1,33.33,0,0.0,2,66.67,3,3.0,8,0,0,0,0,0,0,0,0
1236,65106.0,69,2,1,45,0,1,1,55,790,82.81,19,1.99,133,13.94,12,1.26,0,0.0,19,954,3,8,33.33,3,12.5,13,54.17,24,39.75,6,0,0,0,0,1,0,1,0
1237,69969.0,78,4,1,55,0,0,0,64,882,59.12,29,1.94,514,34.45,38,2.55,29,1.94,44,1492,1,4,33.33,2,16.67,6,50.0,12,124.33,3,0,1,0,0,0,1,2,1
1238,67433.0,79,2,1,68,0,2,2,51,615,63.93,28,2.91,259,26.92,12,1.25,48,4.99,30,962,4,6,25.0,5,20.83,13,54.17,24,40.08,4,0,0,0,0,1,0,1,0
1239,77766.0,84,4,1,53,0,1,1,97,1004,66.84,59,3.93,265,17.64,115,7.66,59,3.93,27,1502,2,11,34.38,10,31.25,11,34.38,32,46.94,6,0,0,0,1,0,0,1,1
1240,74716.0,77,2,1,48,0,1,1,92,133,16.86,27,3.42,421,53.36,13,1.65,195,24.71,71,789,2,7,46.67,3,20.0,5,33.33,15,52.6,4,0,0,0,0,0,0,0,0
1241,68118.0,76,2,2,57,0,1,1,51,595,76.87,23,2.97,123,15.89,10,1.29,23,2.97,154,774,2,8,38.1,9,42.86,4,19.05,21,36.86,6,0,0,0,0,0,0,0,0
1242,55158.0,91,4,1,50,1,1,2,72,293,74.18,0,0.0,87,22.03,4,1.01,11,2.78,23,395,4,7,50.0,2,14.29,5,35.71,14,28.21,7,0,0,0,0,0,0,0,1
1243,62972.0,90,1,1,65,0,1,1,39,313,79.24,15,3.8,47,11.9,20,5.06,0,0.0,192,395,2,7,50.0,4,28.57,3,21.43,14,28.21,6,0,0,0,0,0,0,0,1
1244,74190.0,69,2,1,45,0,1,1,49,151,26.17,81,14.04,86,14.9,168,29.12,91,15.77,64,577,2,4,23.53,2,11.76,11,64.71,17,33.94,2,0,0,0,0,0,0,0,0
1245,39356.0,71,2,1,44,1,1,2,21,15,88.24,0,0.0,2,11.76,0,0.0,0,0.0,6,17,1,1,33.33,0,0.0,2,66.67,3,5.67,6,0,0,0,1,0,0,1,0
1246,76653.0,78,2,0,51,0,0,0,91,736,34.18,63,2.93,946,43.94,219,10.17,189,8.78,126,2153,1,4,18.18,7,31.82,11,50.0,22,97.86,2,0,1,0,0,0,1,2,0
1247,35860.0,69,4,2,47,1,1,2,37,15,51.72,0,0.0,8,27.59,4,13.79,2,6.9,20,29,2,1,25.0,1,25.0,2,50.0,4,7.25,5,0,0,0,1,0,0,1,0
1248,90687.0,81,4,2,37,0,0,0,98,982,56.83,17,0.98,672,38.89,23,1.33,34,1.97,51,1728,1,6,37.5,2,12.5,8,50.0,16,108.0,2,0,0,0,0,0,1,1,1
